Focal;Neighbor;Condition;Pair;Tray;N;PN
Titlis;Descartes;Mix;Tit_Des;G4_15;0,978;0,030094787
Descartes;Titlis;Mix;Des_Tit;J2_13;0,949;0,012062899
Descartes;Titlis;Mix;Des_Tit;J2_13;0,36;0,008990318
Descartes;Titlis;Mix;Des_Tit;J2_13;0,981;0,033214794
Descartes;Titlis;Mix;Des_Tit;J2_13;0,977;0,007169254
Titlis;Descartes;Mix;Tit_Des;J2_13;0,978;0,011932444
Titlis;Descartes;Mix;Tit_Des;J2_13;0,979;0,02206182
Titlis;Descartes;Mix;Tit_Des;J2_13;0,977;0,033357709
Titlis;Descartes;Mix;Tit_Des;J2_13;0,979;0,021575602
Accroc;Fructidor;Mix;Acc_Fru;D1_25;0,95;0,044139233
Accroc;Fructidor;Mix;Acc_Fru;D1_25;0,968;0,032188378
Accroc;Fructidor;Mix;Acc_Fru;D1_25;0,97;0,013378355
Accroc;Fructidor;Mix;Acc_Fru;D1_25;0,008;0,142384106
Fructidor;Accroc;Mix;Fru_Acc;D1_25;0,472;0,01302803
Fructidor;Accroc;Mix;Fru_Acc;D1_25;0;0
Fructidor;Accroc;Mix;Fru_Acc;D1_25;0,505;0,012761686
Fructidor;Accroc;Mix;Fru_Acc;D1_25;0;0
Accroc;Fructidor;Mix;Acc_Fru;E1_22;0,389;0,039365409
Accroc;Fructidor;Mix;Acc_Fru;E1_22;0,014;0,058823529
Accroc;Fructidor;Mix;Acc_Fru;E1_22;0,001;0
Accroc;Fructidor;Mix;Acc_Fru;E1_22;0,318;0,036882526
Fructidor;Accroc;Mix;Fru_Acc;E1_22;0;0
Fructidor;Accroc;Mix;Fru_Acc;E1_22;0,001;0,393939394
Fructidor;Accroc;Mix;Fru_Acc;E1_22;0;0
Fructidor;Accroc;Mix;Fru_Acc;E1_22;0;0
Accroc;Fructidor;Mix;Acc_Fru;A4_23;0,001;1,34375
Accroc;Fructidor;Mix;Acc_Fru;A4_23;0,348;0,073435945
Accroc;Fructidor;Mix;Acc_Fru;A4_23;0,975;0,050174812
Accroc;Fructidor;Mix;Acc_Fru;A4_23;0,608;0,084687275
Fructidor;Accroc;Mix;Fru_Acc;A4_23;0,003;0,303921569
Fructidor;Accroc;Mix;Fru_Acc;A4_23;0;0
Fructidor;Accroc;Mix;Fru_Acc;A4_23;0;0
Fructidor;Accroc;Mix;Fru_Acc;A4_23;0;0
Accroc;Fructidor;Mix;Acc_Fru;D4_31;0,108;0,052004334
Accroc;Fructidor;Mix;Acc_Fru;D4_31;0,328;0,085685484
Accroc;Fructidor;Mix;Acc_Fru;D4_31;0,867;0,007865688
Accroc;Fructidor;Mix;Acc_Fru;D4_31;0,943;0,05272542
Fructidor;Accroc;Mix;Fru_Acc;D4_31;0,474;0,002667334
Fructidor;Accroc;Mix;Fru_Acc;D4_31;0;0
Fructidor;Accroc;Mix;Fru_Acc;D4_31;0,335;0,002102377
Fructidor;Accroc;Mix;Fru_Acc;D4_31;0,002;0,033333333
Apache;Fructidor;Mix;Apa_Fru;M1_20;0,753;0,015950535
Apache;Fructidor;Mix;Apa_Fru;M1_20;0,979;0,013657906
Apache;Fructidor;Mix;Apa_Fru;M1_20;0,977;0,004830667
Apache;Fructidor;Mix;Apa_Fru;M1_20;0,454;0,035594484
Fructidor;Apache;Mix;Fru_Apa;M1_20;0,003;0,213675214
Fructidor;Apache;Mix;Fru_Apa;M1_20;0;0
Fructidor;Apache;Mix;Fru_Apa;M1_20;0;0
Fructidor;Apache;Mix;Fru_Apa;M1_20;0;0
Apache;Fructidor;Mix;Apa_Fru;A4_23;0,287;0,067328326
Apache;Fructidor;Mix;Apa_Fru;A4_23;0,34;0,058857664
Apache;Fructidor;Mix;Apa_Fru;A4_23;0,06;0,027278363
Apache;Fructidor;Mix;Apa_Fru;A4_23;0,056;0,06454389
Fructidor;Apache;Mix;Fru_Apa;A4_23;0;0
Fructidor;Apache;Mix;Fru_Apa;A4_23;0,006;0,008064516
Fructidor;Apache;Mix;Fru_Apa;A4_23;0;0
Fructidor;Apache;Mix;Fru_Apa;A4_23;0;0
Apache;Fructidor;Mix;Apa_Fru;L3_30;0,908;0,025257206
Apache;Fructidor;Mix;Apa_Fru;L3_30;0,981;0,017449488
Apache;Fructidor;Mix;Apa_Fru;L3_30;0,979;0,028183375
Apache;Fructidor;Mix;Apa_Fru;L3_30;0,965;0,024604705
Fructidor;Apache;Mix;Fru_Apa;L3_30;0,64;0,029369789
Fructidor;Apache;Mix;Fru_Apa;L3_30;0,975;0,010610988
Fructidor;Apache;Mix;Fru_Apa;L3_30;0,635;0,01012939
Fructidor;Apache;Mix;Fru_Apa;L3_30;0,74;0,007773772
Apache;Fructidor;Mix;Apa_Fru;C2_28;0,112;0,014142336
Apache;Fructidor;Mix;Apa_Fru;C2_28;0,69;0,049683128
Apache;Fructidor;Mix;Apa_Fru;C2_28;0,973;0,045583701
Apache;Fructidor;Mix;Apa_Fru;C2_28;0,115;0,066394034
Fructidor;Apache;Mix;Fru_Apa;C2_28;0;0
Fructidor;Apache;Mix;Fru_Apa;C2_28;0,014;0,016014235
Fructidor;Apache;Mix;Fru_Apa;C2_28;0;0
Fructidor;Apache;Mix;Fru_Apa;C2_28;0,192;0,004256568
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0,034;0,026435045
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0;0
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0;0
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0,001;0,162162162
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0;0
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0;0
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0,134;0,070714286
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0;0
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0,396;0,001371148
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0;0
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0,031;0,002690583
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0;0
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0,001;0
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0;0
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0;0
Fructidor;Fructidor;Pure;Fru_Fru;E1_22;0;0
Fructidor;Fructidor;Pure;Fru_Fru;M1_20;0,984;0,005040323
Fructidor;Fructidor;Pure;Fru_Fru;M1_20;0,984;0,00797546
Fructidor;Fructidor;Pure;Fru_Fru;M1_20;0,976;0,023308543
Fructidor;Fructidor;Pure;Fru_Fru;M1_20;0,982;0,006097178
Fructidor;Fructidor;Pure;Fru_Fru;M1_20;0,983;0,002907718
Fructidor;Fructidor;Pure;Fru_Fru;M1_20;0,98;0,005073847
Fructidor;Fructidor;Pure;Fru_Fru;M1_20;0,985;0,002691848
Fructidor;Fructidor;Pure;Fru_Fru;M1_20;0,985;0,003373785
Fructidor;Fructidor;Pure;Fru_Fru;A4_23;0;0
Fructidor;Fructidor;Pure;Fru_Fru;A4_23;0;0
Fructidor;Fructidor;Pure;Fru_Fru;A4_23;0;0
Fructidor;Fructidor;Pure;Fru_Fru;A4_23;0;0
Fructidor;Fructidor;Pure;Fru_Fru;A4_23;0;0
Fructidor;Fructidor;Pure;Fru_Fru;A4_23;0;0
Fructidor;Fructidor;Pure;Fru_Fru;A4_23;0;0
Fructidor;Fructidor;Pure;Fru_Fru;A4_23;0;0
Fructidor;Rubisko;Mix;Fru_Rub;A4_23;0,018;0,0032
Fructidor;Rubisko;Mix;Fru_Rub;A4_23;0;0
Fructidor;Rubisko;Mix;Fru_Rub;A4_23;0;0
Fructidor;Rubisko;Mix;Fru_Rub;A4_23;0;0
Rubisko;Fructidor;Mix;Rub_Fru;A4_23;0,034;0,116580311
Rubisko;Fructidor;Mix;Rub_Fru;A4_23;0,03;0,09186906
Rubisko;Fructidor;Mix;Rub_Fru;A4_23;0,072;0,046728972
Rubisko;Fructidor;Mix;Rub_Fru;A4_23;0;0
Fructidor;Rubisko;Mix;Fru_Rub;C2_28;0,98;0,041228829
Fructidor;Rubisko;Mix;Fru_Rub;C2_28;0,982;0,018740535
Fructidor;Rubisko;Mix;Fru_Rub;C2_28;0,188;0,015443448
Rubisko;Fructidor;Mix;Rub_Fru;C2_28;0,963;0,045944933
Rubisko;Fructidor;Mix;Rub_Fru;C2_28;0,117;0,006045617
Rubisko;Fructidor;Mix;Rub_Fru;C2_28;0,977;0,026479255
Rubisko;Fructidor;Mix;Rub_Fru;C2_28;0,962;0,04620732
Fructidor;Rubisko;Mix;Fru_Rub;B1_24;0,001;0,363636364
Fructidor;Rubisko;Mix;Fru_Rub;B1_24;0,046;0,019123998
Fructidor;Rubisko;Mix;Fru_Rub;B1_24;0,001;0
Fructidor;Rubisko;Mix;Fru_Rub;B1_24;0;0
Rubisko;Fructidor;Mix;Rub_Fru;B1_24;0,002;0
Rubisko;Fructidor;Mix;Rub_Fru;B1_24;0,89;0,046451257
Rubisko;Fructidor;Mix;Rub_Fru;B1_24;0,002;0,029411765
Rubisko;Fructidor;Mix;Rub_Fru;B1_24;0,42;0,050681711
Fructidor;Rubisko;Mix;Fru_Rub;B1_24;0;0
Fructidor;Rubisko;Mix;Fru_Rub;B1_24;0;0
Fructidor;Rubisko;Mix;Fru_Rub;B1_24;0,317;0,020335801
Fructidor;Rubisko;Mix;Fru_Rub;B1_24;0;0
Rubisko;Fructidor;Mix;Rub_Fru;B1_24;0,753;0,007684247
Rubisko;Fructidor;Mix;Rub_Fru;B1_24;0,031;0,008206331
Rubisko;Fructidor;Mix;Rub_Fru;B1_24;0,034;0,010018215
Rubisko;Fructidor;Mix;Rub_Fru;B1_24;0,228;0,013608634
Fructidor;SYMattis;Mix;Fru_SYM;L3_30;0;0
Fructidor;SYMattis;Mix;Fru_SYM;L3_30;0;0
Fructidor;SYMattis;Mix;Fru_SYM;L3_30;0,001;0
Fructidor;SYMattis;Mix;Fru_SYM;L3_30;0;0
SYMattis;Fructidor;Mix;SYM_Fru;L3_30;0,983;0,007466235
SYMattis;Fructidor;Mix;SYM_Fru;L3_30;0,95;0,014439631
SYMattis;Fructidor;Mix;SYM_Fru;L3_30;0,041;0,010471204
SYMattis;Fructidor;Mix;SYM_Fru;L3_30;0,975;0,007265388
Fructidor;SYMattis;Mix;Fru_SYM;K2_21;0,013;0,008896797
Fructidor;SYMattis;Mix;Fru_SYM;K2_21;0,004;0,039215686
Fructidor;SYMattis;Mix;Fru_SYM;K2_21;0,074;0,007774898
Fructidor;SYMattis;Mix;Fru_SYM;K2_21;0;0
SYMattis;Fructidor;Mix;SYM_Fru;K2_21;0,179;0,003151733
SYMattis;Fructidor;Mix;SYM_Fru;K2_21;0,046;0,012195122
SYMattis;Fructidor;Mix;SYM_Fru;K2_21;0,385;0,004429302
SYMattis;Fructidor;Mix;SYM_Fru;K2_21;0,978;0,00872254
Fructidor;SYMattis;Mix;Fru_SYM;B1_24;0,449;0,022284997
Fructidor;SYMattis;Mix;Fru_SYM;B1_24;0,002;0
Fructidor;SYMattis;Mix;Fru_SYM;B1_24;0;0
Fructidor;SYMattis;Mix;Fru_SYM;B1_24;0,028;0,07173913
SYMattis;Fructidor;Mix;SYM_Fru;B1_24;0,359;0,005904455
SYMattis;Fructidor;Mix;SYM_Fru;B1_24;0,976;0,016907528
SYMattis;Fructidor;Mix;SYM_Fru;B1_24;0,293;0,0144435
SYMattis;Fructidor;Mix;SYM_Fru;B1_24;0,977;0,011176158
Fructidor;SYMattis;Mix;Fru_SYM;A4_23;0,514;0,005502568
Fructidor;SYMattis;Mix;Fru_SYM;A4_23;0;0
Fructidor;SYMattis;Mix;Fru_SYM;A4_23;0,71;0,003294531
Fructidor;SYMattis;Mix;Fru_SYM;A4_23;0,035;0,008528785
SYMattis;Fructidor;Mix;SYM_Fru;A4_23;0,976;0,013379054
SYMattis;Fructidor;Mix;SYM_Fru;A4_23;0,983;0,013660739
SYMattis;Fructidor;Mix;SYM_Fru;A4_23;0,975;0,060312417
SYMattis;Fructidor;Mix;SYM_Fru;A4_23;0,977;0,020281669
Accroc;Geny (AB);Mix;Acc_Gen;G2_9;0,016;0
Accroc;Geny (AB);Mix;Acc_Gen;G2_9;0;0
Accroc;Geny (AB);Mix;Acc_Gen;G2_9;0,421;0,06395518
Accroc;Geny (AB);Mix;Acc_Gen;G2_9;0,177;0,048900558
Geny (AB);Accroc;Mix;Gen_Acc;G2_9;0,072;0,027440083
Geny (AB);Accroc;Mix;Gen_Acc;G2_9;0,027;0,015679443
Geny (AB);Accroc;Mix;Gen_Acc;G2_9;0,091;0,020849421
Geny (AB);Accroc;Mix;Gen_Acc;G2_9;0,126;0,015332537
Accroc;Geny (AB);Mix;Acc_Gen;N4_11;0,123;0,040366972
Accroc;Geny (AB);Mix;Acc_Gen;N4_11;0;0
Accroc;Geny (AB);Mix;Acc_Gen;N4_11;0,003;0,223214286
Accroc;Geny (AB);Mix;Acc_Gen;N4_11;0,055;0,018203883
Geny (AB);Accroc;Mix;Gen_Acc;N4_11;0;0
Geny (AB);Accroc;Mix;Gen_Acc;N4_11;0;0
Geny (AB);Accroc;Mix;Gen_Acc;N4_11;0;0
Geny (AB);Accroc;Mix;Gen_Acc;N4_11;0;0
Accroc;Geny (AB);Mix;Acc_Gen;K1_10;0,026;0,048423423
Accroc;Geny (AB);Mix;Acc_Gen;K1_10;0;0
Accroc;Geny (AB);Mix;Acc_Gen;K1_10;0,138;0,021104365
Accroc;Geny (AB);Mix;Acc_Gen;K1_10;0;0
Geny (AB);Accroc;Mix;Gen_Acc;K1_10;0;0
Geny (AB);Accroc;Mix;Gen_Acc;K1_10;0;0
Geny (AB);Accroc;Mix;Gen_Acc;K1_10;0;0
Geny (AB);Accroc;Mix;Gen_Acc;K1_10;0,017;0,076233184
Accroc;Geny (AB);Mix;Acc_Gen;O4_8;0;0
Accroc;Geny (AB);Mix;Acc_Gen;O4_8;0;0
Accroc;Geny (AB);Mix;Acc_Gen;O4_8;0;0
Accroc;Geny (AB);Mix;Acc_Gen;O4_8;0,013;0
Geny (AB);Accroc;Mix;Gen_Acc;O4_8;0;0
Geny (AB);Accroc;Mix;Gen_Acc;O4_8;0;0
Geny (AB);Accroc;Mix;Gen_Acc;O4_8;0;0
Geny (AB);Accroc;Mix;Gen_Acc;O4_8;0,023;0,005347594
Apache;Geny (AB);Mix;Apa_Gen;K1_10;0,028;0,02023919
Apache;Geny (AB);Mix;Apa_Gen;K1_10;0,064;0,027538726
Apache;Geny (AB);Mix;Apa_Gen;K1_10;0,026;0,057324841
Apache;Geny (AB);Mix;Apa_Gen;K1_10;0,703;0,014504669
Geny (AB);Apache;Mix;Gen_Apa;K1_10;0,626;0,07363148
Geny (AB);Apache;Mix;Gen_Apa;K1_10;0,622;0,03848655
Geny (AB);Apache;Mix;Gen_Apa;K1_10;0,197;0,041543488
Geny (AB);Apache;Mix;Gen_Apa;K1_10;0,185;0,047058824
Apache;Geny (AB);Mix;Apa_Gen;G2_9;0,405;0,021564091
Apache;Geny (AB);Mix;Apa_Gen;G2_9;0,851;0,035226456
Apache;Geny (AB);Mix;Apa_Gen;G2_9;0,255;0,014472456
Apache;Geny (AB);Mix;Apa_Gen;G2_9;0,093;0,022928768
Geny (AB);Apache;Mix;Gen_Apa;G2_9;0;0
Geny (AB);Apache;Mix;Gen_Apa;G2_9;0,008;0,003115265
Geny (AB);Apache;Mix;Gen_Apa;G2_9;0,366;0,002220249
Geny (AB);Apache;Mix;Gen_Apa;G2_9;0,087;0,021906117
Apache;Geny (AB);Mix;Apa_Gen;K4_12;0,644;0,009563043
Apache;Geny (AB);Mix;Apa_Gen;K4_12;0,068;0,056110684
Apache;Geny (AB);Mix;Apa_Gen;K4_12;0;0
Apache;Geny (AB);Mix;Apa_Gen;K4_12;0;0
Geny (AB);Apache;Mix;Gen_Apa;K4_12;0,409;0,008187773
Geny (AB);Apache;Mix;Gen_Apa;K4_12;0,67;0,018247762
Geny (AB);Apache;Mix;Gen_Apa;K4_12;0,006;0,039215686
Geny (AB);Apache;Mix;Gen_Apa;K4_12;0;0
Apache;Geny (AB);Mix;Apa_Gen;N4_11;0;0
Apache;Geny (AB);Mix;Apa_Gen;N4_11;0,009;0,015822785
Apache;Geny (AB);Mix;Apa_Gen;N4_11;0,002;0,053333333
Apache;Geny (AB);Mix;Apa_Gen;N4_11;0;0
Geny (AB);Apache;Mix;Gen_Apa;N4_11;0,006;0,058823529
Geny (AB);Apache;Mix;Gen_Apa;N4_11;0,036;0,064566929
Geny (AB);Apache;Mix;Gen_Apa;N4_11;0,073;0,031471004
Geny (AB);Apache;Mix;Gen_Apa;N4_11;0;0
Bergamo;Geny (AB);Mix;Ber_Gen;O4_8;0;0
Bergamo;Geny (AB);Mix;Ber_Gen;O4_8;0;0
Bergamo;Geny (AB);Mix;Ber_Gen;O4_8;0;0
Bergamo;Geny (AB);Mix;Ber_Gen;O4_8;0;0
Geny (AB);Bergamo;Mix;Gen_Ber;O4_8;0,817;0,002144299
Geny (AB);Bergamo;Mix;Gen_Ber;O4_8;0,033;0,020393812
Geny (AB);Bergamo;Mix;Gen_Ber;O4_8;0;0
Geny (AB);Bergamo;Mix;Gen_Ber;O4_8;0;0
Bergamo;Geny (AB);Mix;Ber_Gen;N4_11;0;0
Bergamo;Geny (AB);Mix;Ber_Gen;N4_11;0;0
Bergamo;Geny (AB);Mix;Ber_Gen;N4_11;0;0
Bergamo;Geny (AB);Mix;Ber_Gen;N4_11;0;0
Geny (AB);Bergamo;Mix;Gen_Ber;N4_11;0;0
Geny (AB);Bergamo;Mix;Gen_Ber;N4_11;0;0
Geny (AB);Bergamo;Mix;Gen_Ber;N4_11;0,016;0,063893016
Geny (AB);Bergamo;Mix;Gen_Ber;N4_11;0;0
Bergamo;Geny (AB);Mix;Ber_Gen;M2_7;0,001;0,472222222
Bergamo;Geny (AB);Mix;Ber_Gen;M2_7;0;0
Bergamo;Geny (AB);Mix;Ber_Gen;M2_7;0;0
Bergamo;Geny (AB);Mix;Ber_Gen;M2_7;0;0
Geny (AB);Bergamo;Mix;Gen_Ber;M2_7;0,094;0,014849385
Geny (AB);Bergamo;Mix;Gen_Ber;M2_7;0,034;0,022438295
Geny (AB);Bergamo;Mix;Gen_Ber;M2_7;0,007;0,011363636
Geny (AB);Bergamo;Mix;Gen_Ber;M2_7;0;0
Bergamo;Geny (AB);Mix;Ber_Gen;M2_7;0,307;0,007994439
Bergamo;Geny (AB);Mix;Ber_Gen;M2_7;0,157;0,015666873
Bergamo;Geny (AB);Mix;Ber_Gen;M2_7;0,561;0,013994911
Bergamo;Geny (AB);Mix;Ber_Gen;M2_7;0;0
Geny (AB);Bergamo;Mix;Gen_Ber;M2_7;0,433;0,01421371
Geny (AB);Bergamo;Mix;Gen_Ber;M2_7;0,121;0,057444984
Geny (AB);Bergamo;Mix;Gen_Ber;M2_7;0,028;0,099337748
Geny (AB);Bergamo;Mix;Gen_Ber;M2_7;0,978;0,015477257
Centurion;Geny (AB);Mix;Cen_Gen;G2_9;0,305;0,011312454
Centurion;Geny (AB);Mix;Cen_Gen;G2_9;0,189;0,010205909
Centurion;Geny (AB);Mix;Cen_Gen;G2_9;0,613;0,010663996
Centurion;Geny (AB);Mix;Cen_Gen;G2_9;0,008;0,024911032
Geny (AB);Centurion;Mix;Gen_Cen;G2_9;0,891;0,008713227
Geny (AB);Centurion;Mix;Gen_Cen;G2_9;0,375;0,002587899
Geny (AB);Centurion;Mix;Gen_Cen;G2_9;0;0
Geny (AB);Centurion;Mix;Gen_Cen;G2_9;0,373;0,014886029
Centurion;Geny (AB);Mix;Cen_Gen;N4_11;0,013;0,028571429
Centurion;Geny (AB);Mix;Cen_Gen;N4_11;0;0
Centurion;Geny (AB);Mix;Cen_Gen;N4_11;0;0
Centurion;Geny (AB);Mix;Cen_Gen;N4_11;0,005;0
Geny (AB);Centurion;Mix;Gen_Cen;N4_11;0,007;0
Geny (AB);Centurion;Mix;Gen_Cen;N4_11;0;0
Geny (AB);Centurion;Mix;Gen_Cen;N4_11;0,086;0,016123933
Geny (AB);Centurion;Mix;Gen_Cen;N4_11;0;0
Centurion;Geny (AB);Mix;Cen_Gen;K4_12;0,112;0,008897819
Centurion;Geny (AB);Mix;Cen_Gen;K4_12;0;0
Centurion;Geny (AB);Mix;Cen_Gen;K4_12;0;0
Centurion;Geny (AB);Mix;Cen_Gen;K4_12;0;0
Geny (AB);Centurion;Mix;Gen_Cen;K4_12;0;0
Geny (AB);Centurion;Mix;Gen_Cen;K4_12;0;0
Geny (AB);Centurion;Mix;Gen_Cen;K4_12;0;0
Geny (AB);Centurion;Mix;Gen_Cen;K4_12;0,035;0,00462606
Centurion;Geny (AB);Mix;Cen_Gen;K4_12;0,141;0,004577158
Centurion;Geny (AB);Mix;Cen_Gen;K4_12;0;0
Centurion;Geny (AB);Mix;Cen_Gen;K4_12;0;0
Centurion;Geny (AB);Mix;Cen_Gen;K4_12;0;0
Geny (AB);Centurion;Mix;Gen_Cen;K4_12;0,082;0,01532567
Geny (AB);Centurion;Mix;Gen_Cen;K4_12;0,072;0,060731539
Geny (AB);Centurion;Mix;Gen_Cen;K4_12;0,063;0,018299657
Geny (AB);Centurion;Mix;Gen_Cen;K4_12;0,075;0,020938628
Descartes;Geny (AB);Mix;Des_Gen;K4_12;0,983;0,01138173
Descartes;Geny (AB);Mix;Des_Gen;K4_12;0,569;0,011522765
Descartes;Geny (AB);Mix;Des_Gen;K4_12;0,974;0,009940473
Descartes;Geny (AB);Mix;Des_Gen;K4_12;0,972;0,057132188
Geny (AB);Descartes;Mix;Gen_Des;K4_12;0;0
Geny (AB);Descartes;Mix;Gen_Des;K4_12;0,87;0,009317516
Geny (AB);Descartes;Mix;Gen_Des;K4_12;0,268;0,021120498
Geny (AB);Descartes;Mix;Gen_Des;K4_12;0,23;0,064386617
Descartes;Geny (AB);Mix;Des_Gen;M2_7;0,791;0,035544237
Descartes;Geny (AB);Mix;Des_Gen;M2_7;0,982;0,009767016
Descartes;Geny (AB);Mix;Des_Gen;M2_7;0,842;0,015495924
Descartes;Geny (AB);Mix;Des_Gen;M2_7;0,829;0,024626902
Geny (AB);Descartes;Mix;Gen_Des;M2_7;0,927;0,018287306
Geny (AB);Descartes;Mix;Gen_Des;M2_7;0,953;0,008445946
Geny (AB);Descartes;Mix;Gen_Des;M2_7;0,217;0,064217827
Geny (AB);Descartes;Mix;Gen_Des;M2_7;0,677;0,046285928
Descartes;Geny (AB);Mix;Des_Gen;G2_9;0,001;0,111111111
Descartes;Geny (AB);Mix;Des_Gen;G2_9;0,121;0,005188422
Descartes;Geny (AB);Mix;Des_Gen;G2_9;0;0
Descartes;Geny (AB);Mix;Des_Gen;G2_9;0;0
Geny (AB);Descartes;Mix;Gen_Des;G2_9;0,011;0,087301587
Geny (AB);Descartes;Mix;Gen_Des;G2_9;0,011;0,018276762
Geny (AB);Descartes;Mix;Gen_Des;G2_9;0,016;0,007824726
Geny (AB);Descartes;Mix;Gen_Des;G2_9;0,139;0,013423959
Descartes;Geny (AB);Mix;Des_Gen;O4_8;0,968;0,004670243
Descartes;Geny (AB);Mix;Des_Gen;O4_8;0,971;0,002883355
Descartes;Geny (AB);Mix;Des_Gen;O4_8;0,086;0,004065041
Descartes;Geny (AB);Mix;Des_Gen;O4_8;0;0
Geny (AB);Descartes;Mix;Gen_Des;O4_8;0;0
Geny (AB);Descartes;Mix;Gen_Des;O4_8;0,02;0,040469974
Geny (AB);Descartes;Mix;Gen_Des;O4_8;0;0
Geny (AB);Descartes;Mix;Gen_Des;O4_8;0,438;0,026938703
Fructidor;Geny (AB);Mix;Fru_Gen;K1_10;0;0
Fructidor;Geny (AB);Mix;Fru_Gen;K1_10;0,006;0,065326633
Fructidor;Geny (AB);Mix;Fru_Gen;K1_10;0;0
Fructidor;Geny (AB);Mix;Fru_Gen;K1_10;0;0
Geny (AB);Fructidor;Mix;Gen_Fru;K1_10;0,977;0,011794832
Geny (AB);Fructidor;Mix;Gen_Fru;K1_10;0,539;0,012053605
Geny (AB);Fructidor;Mix;Gen_Fru;K1_10;0,234;0,019955324
Geny (AB);Fructidor;Mix;Gen_Fru;K1_10;0,97;0,022950201
Fructidor;Geny (AB);Mix;Fru_Gen;N4_11;0;0
Fructidor;Geny (AB);Mix;Fru_Gen;N4_11;0;0
Fructidor;Geny (AB);Mix;Fru_Gen;N4_11;0;0
Fructidor;Geny (AB);Mix;Fru_Gen;N4_11;0;0
Geny (AB);Fructidor;Mix;Gen_Fru;N4_11;0;0
Geny (AB);Fructidor;Mix;Gen_Fru;N4_11;0;0
Geny (AB);Fructidor;Mix;Gen_Fru;N4_11;0;0
Geny (AB);Fructidor;Mix;Gen_Fru;N4_11;0,087;0,029646902
Fructidor;Geny (AB);Mix;Fru_Gen;K1_10;0,003;0,069306931
Fructidor;Geny (AB);Mix;Fru_Gen;K1_10;0;0
Fructidor;Geny (AB);Mix;Fru_Gen;K1_10;0;0
Fructidor;Geny (AB);Mix;Fru_Gen;K1_10;0;0
Geny (AB);Fructidor;Mix;Gen_Fru;K1_10;0,864;0,007153935
Geny (AB);Fructidor;Mix;Gen_Fru;K1_10;0,951;0,011981949
Geny (AB);Fructidor;Mix;Gen_Fru;K1_10;0,002;0,371428571
Geny (AB);Fructidor;Mix;Gen_Fru;K1_10;0,305;0,02224429
Fructidor;Geny (AB);Mix;Fru_Gen;N4_11;0,042;0,00165426
Fructidor;Geny (AB);Mix;Fru_Gen;N4_11;0;0
Fructidor;Geny (AB);Mix;Fru_Gen;N4_11;0;0
Fructidor;Geny (AB);Mix;Fru_Gen;N4_11;0;0
Geny (AB);Fructidor;Mix;Gen_Fru;N4_11;0,142;0,013383975
Geny (AB);Fructidor;Mix;Gen_Fru;N4_11;0,022;0,002136752
Geny (AB);Fructidor;Mix;Gen_Fru;N4_11;0;0
Geny (AB);Fructidor;Mix;Gen_Fru;N4_11;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;O4_8;0,005;0,014285714
Geny (AB);Geny (AB);Pure;Gen_Gen;O4_8;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;O4_8;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;O4_8;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;O4_8;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;O4_8;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;O4_8;0,284;0,007417192
Geny (AB);Geny (AB);Pure;Gen_Gen;O4_8;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;A2_11;0,968;0,06049882
Geny (AB);Geny (AB);Pure;Gen_Gen;A2_11;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;A2_11;0,2;0,045086705
Geny (AB);Geny (AB);Pure;Gen_Gen;A2_11;0,036;0,076236264
Geny (AB);Geny (AB);Pure;Gen_Gen;A2_11;0,001;0
Geny (AB);Geny (AB);Pure;Gen_Gen;A2_11;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;A2_11;0,113;0,029266096
Geny (AB);Geny (AB);Pure;Gen_Gen;A2_11;0,099;0,119136461
Geny (AB);Geny (AB);Pure;Gen_Gen;L1_10;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;L1_10;0,127;0,006061967
Geny (AB);Geny (AB);Pure;Gen_Gen;L1_10;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;L1_10;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;L1_10;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;L1_10;0;0
Geny (AB);Geny (AB);Pure;Gen_Gen;L1_10;0;0
